name,latitude,longitude
Bari Baihk,33.85749,74.17835
Bari Baihk,34.6299,73.74171
Bari Bakhi,33.96872,74.22325
Bari Chhaou,33.80773,73.96006
Bari Gohra,33.47921,73.68972
Bari Kot,33.96047,73.90711
Barian,34.42169,73.78937
Barian Orian Kalan,34.09237,73.87412
Bariari,34.37744,73.56298
Barihar,34.06333,73.56972
Barin,33.46692,73.55849
Barjah,33.16172,73.99557
Barjah,33.16617,73.97804
Barjamiali,34.73222,74.1139
Barjan,33.24029,73.87464
Barjun,33.12244,73.9819
Barjur,33.43867,73.7586
Barkatullah Baihk,34.88592,74.2126
Barmalah,32.85201,74.34639
Barmang Kalan,33.85404,73.80245
Barmang Khurd,33.85354,73.82031
Barmia,33.74303,73.91003
Barmiar,34.50097,73.55326
Barmoch,33.59085,74.0129
Barmoch,33.43568,74.06288
Barnala,32.87073,74.24659
Barnat,34.60527,73.79853
Baroh,33.15332,74.0971
Baroian,33.62874,73.78301
Barothan,33.43134,73.74558
Barry,33.39289,73.85064
Barsala,32.8203,74.37735
Barsala,34.13236,73.50456
Barsali,32.92665,74.09439
Barsali,33.00936,73.79605
Bart Baihk,34.7973,74.6161
Barth Dhok,33.90895,73.95465
Barthal,34.54037,73.80691
Baruli,33.96359,73.83219
Baruth,33.33717,74.03513
Barutha,33.36247,73.52417
Baruthian,33.57518,73.69669
Barutian,33.11779,73.95807
Basan Shan,33.93228,74.1064
Basantkot,34.43006,73.5351
Bashash,34.46556,73.4961
Basia,32.93466,74.16499
Basnara,34.28103,73.49341
Basota,33.5347,74.12665
Basti,33.86569,74.03983
Basuta,33.55446,73.74337
Basuti,34.05166,73.7664
Bat Bani,34.15357,73.7638
Bat Kalli,34.50574,73.55557
Bata,34.56096,73.86039
Batala,33.76756,73.83463
Batala Paddar,33.89367,73.77582
Batan,34.41335,73.62588
Batangan,34.46481,73.55535
Batangi,34.18309,73.86
Batangi,34.36924,73.40059
Batangi,34.5025,73.46947
Batbion,33.73986,73.62417
Batdarra,34.48947,73.57909
Baten,33.95912,74.23082
Batgran,34.62553,73.7604
Bathak,33.68925,73.81177
Bathroi,33.33779,73.66399
Batian,34.14493,73.76556
Batiyan da Gura,33.01712,74.1637
Batkanali Baihk,34.76057,73.82088
Batkut,34.26483,73.76064
Batla Darra,34.27698,73.68159
Batlian,34.37379,73.52861
Batlian,34.32288,73.86139
Batmang,34.42092,73.46915
Batnara,34.39,73.41646
Batnara,34.372,73.66404
Batnara,34.49567,73.54463
Batol,33.80684,74.00451
Bator,33.2883,73.80371
Batora,34.46517,73.51391
Batron,33.68636,73.62053
Batsir,34.13791,73.71815
Batta,33.9577,74.26854
Battal,34.47127,73.49074
Battal,33.68819,73.97307
Battal Bari,33.38844,74.02054
Battedhari,34.83842,74.29781
Baukan,33.01646,73.7197
Baurthian,33.55714,73.65948
Bavot,33.65974,73.59764
Bawarpaji,34.60752,73.89163
Bayan,34.35657,73.54613
Bayyara,33.86464,73.97523
Bazar,33.85125,73.68716
Bazzar Kot,33.97951,73.56951
Beari,34.41907,73.62582
Bedori,34.01202,74.17075
Bedori Dhak,33.99677,74.166
Bega Balama,33.10119,73.66651
Behgam,33.29283,73.5929
Behkan,33.76686,73.65184
Behkerabad,33.40942,73.51787
Behra,33.01048,74.24433
Behrampur,33.00606,73.5957
Bekri,34.46609,73.46361
Bela,33.16461,73.97587
Bela,34.91249,74.42619
Bela,34.4392,73.60582
Bela,33.3851,73.84059
Bela,34.31623,73.72192
Bela,34.60658,73.76274
Bela,34.17695,73.73256
Bela,32.97916,74.22007
Bela Chuner,33.72945,73.92249
Bela Darkoti,34.45685,73.49979
Bela Makri,34.38892,73.48543
Bela Nur Shah,34.36459,73.46206
Bela Nur Shah,34.34763,73.42108
Beli,34.26627,73.86095
Bera Kathera,33.39334,74.14941
Beran,34.01917,74.08571
Beri,33.6518,73.8417
Beri di Gal,33.80019,73.97755
Bert,34.6117,73.83967
Beruha,34.44954,73.80648
Besa,34.50761,73.50905
Besari,34.55042,73.56449
Betanian,33.04551,73.77128
Betran,33.71219,73.73567
Beyans,33.22308,73.93757
Bhabara,33.60213,73.97229
Bhabhian,34.56271,73.57719
Bhadot,33.15737,73.86931
Bhagera,33.80302,73.65973
Bhaghiana,33.89294,73.6829
Bhaghwal,32.90668,74.22895
Bhagrol,33.97563,73.79351
Bhahun,33.62286,73.9739
Bhai Baikh,33.88335,73.76514
Bhai Dhara,33.47413,74.15884
Bhaik,34.01433,73.88523
Bhajowal,33.39642,73.84624
Bhaler,34.27803,73.47914
Bhalewali,32.83559,74.40538
Bhalgran,33.85,73.6083
Bhalo Bari,33.27576,73.52027
Bhanakha,33.91014,73.70382
Bhanakha,33.80618,73.65444
Bhande Bhan,34.53523,73.51635
Bhangala,33.15116,73.52563
Bhango,33.74705,73.85442
Bhango,33.75306,73.85906
Bhanguin,33.92183,73.67532
Bhanguin Bazar,33.94083,73.66071
Bhaniti,33.77208,73.88201
Bhanna,34.15522,73.61935
Bhansi,33.2259,73.80068
Bhansi,33.21969,73.80588
Bhapura,33.59398,73.81327
Bharan Gala,33.79651,73.6983
Bhararian,33.54505,74.021
Bharat,34.8077,74.15919
Bhari,34.39033,73.73225
Bharida Maira,33.17401,73.84627
Bhariot,33.71829,73.85031
Bhart,34.41456,73.60879
Bharta,33.04127,73.65478
Bhartan,34.36988,73.62303
Bharthan,34.47921,73.77899
Bharthi,34.74641,74.16874
Bharti,34.89923,74.15696
Bharti,34.80679,74.12366
Bharuhian,33.53373,73.78656
Bharuz Baihk,34.52196,73.80577
Bhata Khetar,33.12002,74.15347
Bhata Kot,33.67234,73.93025
Bhatakot,33.4753,74.13207
Bhatea,33.74076,73.62209
Bhatean,34.44306,73.5118
Bhati,34.20611,73.89997
Bhattian,33.79257,73.59076
Bhebbar,33.09338,73.66022
Bhed,33.2338,73.98278
Bhedi,33.99022,74.09112
