name,latitude,longitude
Gartens,36.6511,73.4733
Garul,35.21214,74.3205
Gasgani,35.3289,73.76125
Gashi,36.34634,74.17312
Gasht,35.27357,74.3156
Gashtkian Shal,36.0652,72.5322
Gashu,35.67647,74.3725
Gasunar,36.03573,74.59437
Gato Das,35.28167,74.30943
Gattumal,35.26212,73.95974
Gatumi,36.01469,74.60349
Gaut,36.2216,73.4788
Gayal Gah,35.61365,73.58315
Gayal Pakar,35.80361,73.69002
Gayantha,35.17791,76.10703
Gazir Bala,35.02026,74.69584
Gazir Pain,35.0304,74.71075
Gehule,35.27983,75.58905
Gelo Khar,35.65974,75.29001
Gengitewongmo Brok,35.71507,75.45151
Gengma Brodas,35.28792,76.17179
Ges Bala,35.42158,74.33815
Ges Pain,35.4324,74.29645
Ghachar,35.32488,73.9664
Ghachi Thing,35.15323,76.46767
Ghachochi,36.49513,73.05846
Ghafur Das Baihk,35.17267,74.68802
Ghaghum,36.15356,75.03812
Ghal Thing Shal,36.31025,72.88632
Ghalcho,35.46016,75.4307
Ghalu Khor,35.18349,76.02828
Ghammessar,36.31181,74.76175
Ghamohar,36.7507,74.738
Ghamu Har Pahari,36.80308,74.69242
Ghamun Shal,36.33506,72.89535
Ghandus,34.9625,76.20974
Ghani Baihk,35.23523,75.81765
Ghar Buchang,35.14783,76.32593
Ghara Guot,35.1634,76.17176
Gharaqpi Gone,35.18479,76.0893
Gharhil,36.74708,74.55117
Gharian Mal,36.18503,72.61058
Gharibpa,35.25292,76.17959
Ghasarpar Shal,36.31527,72.87595
Ghasing,35.09162,75.98442
Ghatil,35.2015,76.08146
Ghatum,36.06619,74.02051
Ghawari,35.17007,76.09584
Ghawari,35.09113,76.01595
Ghechia,35.68628,73.62806
Ghinsil,36.46289,73.35372
Ghizar,36.17375,72.82761
Ghojalti,36.39782,73.36116
Gholo Mushk,36.59041,73.1794
Ghomo,35.62537,75.18538
Ghompot Glacier,35.11127,76.13698
Ghorapal,35.72452,75.04634
Ghorkun,35.01977,76.13963
Ghoro Brok,35.7239,75.4513
Ghoskhun,36.39342,75.83257
Ghotpi,35.12143,75.84692
Ghotult,36.56567,73.79561
Ghotum,36.60633,73.81952
Ghujal Dasht,36.59164,75.2414
Ghulkin,36.40861,74.85984
Ghulmit,36.24062,74.48336
Ghulushash,35.10974,75.761
Ghun,35.36521,75.50377
Ghurbun,36.1738,75.00529
Ghus Khor,35.18733,76.18636
Ghutbar,36.39345,73.61719
Ghutbar Ghari,36.17499,72.58357
Gial,35.59197,73.57968
Gialmo Kasha,35.67213,75.02089
Gianchi,35.30597,74.11826
Giangpiropi,35.41204,75.73982
Giangpiropi,35.2835,75.64067
Gich,36.1027,73.9418
Gich Gah,35.39624,73.99221
Gichhi,35.40013,74.00736
Gilgit,35.91869,74.31245
Gilgle,35.84174,74.6957
Gilgun,35.59038,73.71919
Gilskam,35.60382,74.99287
Gim,35.65622,73.61521
Gimal,35.06146,75.9843
Gindai,36.31275,73.38228
Gini Bala,35.35057,74.23383
Gini Hotel,35.40534,74.2094
Gini Pain,35.3769,74.22846
Ginyal,34.71869,75.75524
Gioran Brok,35.11943,75.92425
Girby Khor,35.17168,76.08715
Girch,35.9452,74.50184
Gircha,36.66442,74.8427
Girgindil,36.11263,74.89683
Giriakh Thang,34.87229,76.18865
Giriakhdo,34.86514,76.18621
Girik,35.27768,74.83816
Girlot,35.76109,73.66409
Gishat,34.93508,74.85796
Gishgish,36.47399,73.84987
Gochar,35.33366,73.95725
Goche,35.58579,74.14516
Godai Baihk,35.19743,75.13173
Gogli,35.84226,73.59998
Gohar Brok,35.65404,75.44202
Goin,35.41315,73.83007
Gointoire,35.62161,75.1306
Gojal,36.38431,74.85532
Gol,35.25654,75.86374
Gologh Muli,36.18079,72.82376
Gologh Turi,36.18505,72.81289
Golpom Brok,35.24671,75.85458
Goludas,36.22147,73.7447
Goma,35.14557,76.79601
Goma Brakchun,35.4049,75.74682
Goma Chakhmachan,35.43899,75.79492
Goma Ganoks,34.76326,76.33197
Goma Kushu,34.88383,76.11652
Goma Manta,34.92489,76.33983
Goma Pari,35.02633,76.1264
Gomar,35.42922,73.82219
Gomas,35.56163,74.16752
Gomba Baltaro,35.34423,76.13472
Gomba Brakchun,35.39747,75.7513
Gomba Skardu,35.31305,75.54164
Gomba Thurgo,35.30476,75.76655
Gomboro,35.74626,75.63512
Gomo,35.25072,76.21425
Gompa Chakhmachan,35.4367,75.78447
Gompa Khan,35.1425,76.69701
Gomrah,35.11986,75.78806
Gomu,35.6185,75.13567
Gona,35.19496,76.01257
Gone,35.21031,75.98715
Gone,35.29724,75.86623
Gone,35.70127,75.56412
Gones,35.24677,75.86666
Gongma Bakltaro,35.34844,76.13178
Gongmayar Bulghar,35.24341,76.18373
Gonma Chorse,35.22401,76.41753
Gonma Sataqie,35.18982,76.31511
Gonma Yar,35.16462,76.32415
Gonomo Kutanz,36.39522,73.51498
Gons,35.31793,75.60313
Gonu,35.2827,76.59212
Gorabad,35.53176,74.50568
Gore,35.76173,76.43904
Gorikot,35.28618,74.84766
Gorinjar,36.16331,73.84275
Goripatra,35.52137,74.36628
Goro,35.3144,75.85849
Gorokol,35.61306,74.9094
Goronskol,35.17809,75.90673
Goryok,35.04815,75.97068
Goske Malghara,35.1963,75.82112
Gosomol,36.17065,73.54872
Gotam,35.50849,74.88875
Gotamsar,35.39711,74.99596
Goth Ibrahim Palli,25.49875,69.43451
Gotme,35.22434,74.72785
Gotomorjil,35.21705,74.85899
Goyungo,35.67651,75.57559
Gramachu Niral,35.08959,75.54318
Grapi,35.2959,75.70005
Grumba,35.30813,75.69968
Guchele,35.69531,73.63964
Guchisham,36.61257,74.58157
Gudai,35.19218,74.95061
Gugal,35.60523,74.0967
Guimikai,35.89809,74.21885
Guinbajal,35.5946,74.0838
Guisher di Baihk,35.79282,73.96555
Gujar Baihk,34.69681,75.45982
Gujar Baihk,35.16593,75.1702
Gujran Shal,36.38138,73.92798
Gul Chu,35.46816,75.34104
Gul Khoja Wing,37.00296,74.84687
Gul Khwaja Ulwin,36.9816,74.819
Gul Machah,35.96379,73.68242
Gul Muhammad di Baihk,35.97248,73.62826
Gulaish,36.1513,74.37158
Gulapur,36.06342,74.08551
Gulibalsir,36.39628,73.2913
Gullo Das,35.95502,74.37384
Gulmit,36.38764,74.86448
Gulmiti,36.14027,73.85972
Gulmitiao Harai,35.96928,73.65323
Gulshan-e-Kabir,35.19313,76.52366
Gultar,35.2666,74.89049
Gultari,34.66467,75.51672
Gultari Cantonment,34.65572,75.54392
Gulumi,35.9702,73.8443
Gulzar Baihk,34.99847,74.64277
Guma Phung,35.26316,76.62704
Guma Thang,35.26579,76.6712
Gumai,35.02983,74.85525
Gumar,35.64303,73.82396
Gumba Ghorse,35.18279,76.4382
Gumba Guns,35.032,76.07697
Gumba Pari,35.02544,76.1282
Gumba Phung,35.25993,76.63024
Gumcho,35.4633,75.35732
Gun,35.15765,76.43483
Gunar,35.40034,74.3824
Gund,35.09601,75.84163
Gund,35.70775,75.03819
Gund,35.12647,75.80999
Gund,35.61493,74.94549
Gund,35.61521,75.12275
Gung Bruq,35.18352,76.19568
Gungthawar,35.61089,75.19494
Gunis,34.92281,76.23088
Gupis,36.22806,73.4472
Guptuar,35.60493,75.15229
Gur,36.17412,74.28741
Gurmal,35.28067,74.16513
Guryal,35.10726,74.79866
Gusal,35.41093,73.91496
Gushar,35.2507,74.17477
Gutai Baihk,35.40689,73.76395
Gutens,36.18752,74.87572
Gutmal Gui,35.61,74.09453
Gutumi Harai,36.08902,73.58765
Gutumsar,35.5223,74.1399
Gwach Bala,36.182,74.2834
Gwachi,36.16193,74.27973
Gwali,35.173,76.07758
Gyong,35.15851,76.94067
Hachina Bala,36.08342,74.22029
Hachina Pain,36.07929,74.23553
Haidarabad,35.24056,76.19596
Haidarabad,35.41911,75.50153
Haiderabad,34.6626,75.90715
Haiderama Baihk,35.17128,75.68244
Haim,36.23214,73.69922
Hainablak,35.76094,76.14531
Haishka,35.34373,73.78444
Haji Muhammad di Baihk,35.9528,73.70618
Haji Siddique di Baihk,35.78421,73.77888
Hajl Abdullah di Baihk,35.83241,73.84856
Hak,37.03621,74.66774
Hakal,36.54718,73.26645
Hakalshal,36.22966,74.75351
Hakis,36.2154,73.50791
Hakuchar,36.29446,74.61867
Hala di Baihk,35.94864,73.79285
Halal,35.32479,74.3046
Halchapar,35.88598,74.2038
Halemi Tabassa,35.0326,76.37771
Hali Shah,36.1167,73.7793
Halis,34.77272,76.16746
Halpapa,35.429,75.7386
Haltar,35.9643,74.1703
Halungush,36.16575,72.92909
Hamachhachh,35.5338,74.0166
Hamal,35.93917,74.71891
Hamaran,35.93343,74.50474
Hamarsu,36.18923,74.14727
Hambulik,34.99697,76.09304
Hamdar,36.18069,74.8266
Hamid Garh,35.29442,75.65044
Hamochal,36.09327,74.02075
Hamoro,35.57137,74.17221
Hamran,36.07927,73.3544
Hamuchal,36.10101,73.98184
Hamura,35.59318,75.14597
Hamura,35.5771,75.15617
Hamzigund,34.8122,76.19594
Handarap,36.16517,72.79911
Handis,36.56742,73.74202
Hango,35.70757,75.22343
Hangrus,35.99844,73.46199
Hanjor,35.13144,76.38251
Hanngu,34.75007,76.0938
Hanuchal,35.84119,74.70883
Hapa Kun,36.21562,74.55886
Hapa Kund,36.19614,74.82038
Hapchal,35.68349,74.70453
Hapdija,36.63493,75.36635
Harai,35.9763,73.8387
Harai Dat,35.77645,73.93296
Harai Ghorcham,36.39511,73.52202
Haraj,36.1766,74.3796
Harangus,35.31553,76.15326
Harbot,35.58949,75.19966
Harcha,36.13524,74.21618
Harchi,36.25278,74.73806
Harchu,35.44712,74.80526
Hardas,35.57546,75.21039
Hardyaq Pa,35.2038,76.08446
Harengal,36.35108,72.9133
Haridan,35.32408,73.71543
Harikun,35.21809,76.11571
Harimail,34.6798,75.87922
Harimal,35.66224,75.28866
Harimalchu,35.91992,75.3173
Harkili,35.51915,74.25308
Harla,35.36377,73.80722
Harmeobas,35.1995,74.7058
Haroli,35.23182,74.26084
Haromarot,35.35675,73.7785
Harph,36.48387,73.27833
Harpin Das,35.40367,74.10648
Harpo,35.55706,75.11837
Harpoh,35.59041,75.14236
Harto Parmik,35.34533,76.11694
Haru Harai,36.2,74.81667
Harzazgung Brok,35.01566,75.94866
Harzging Bransa,35.32952,76.07447
Hasanabad,35.11985,75.84035
Hasis,36.28129,73.78045
Hasni Hat,36.33784,74.21313
Hassanabad,34.97379,76.54055
Hassanpa,35.18425,75.90443
Hasupikore,35.46722,75.688
Hech,35.48194,74.14656
Heldi,35.13683,76.70394
Heljing Khalas,35.68176,75.25867
Hemasi,35.71203,75.4061
Henzal Bala,35.96715,74.20795
Henzal Pam,35.95348,74.20843
Herizdam,36.11668,72.78773
Herpan,35.99047,74.20266
Hidarabad,36.32429,74.64441
Hilbich,35.30112,74.84398
Hilbushash,35.11514,75.76209
Hilter,36.26994,73.40421
Hilti,36.16436,72.73015
Hilzangsa,35.11174,75.78194
Hinarch,36.11941,74.59008
Hindu,34.99946,75.89594
Hindu Brok,35.00097,75.89498
Hindumal,35.04104,75.96362
Hingo,35.55102,75.2106
Hini,36.26421,74.5395
Hippy,35.15028,76.32387
Hir Draskin,36.50325,73.23505
Hispar,36.17208,74.99371
Hit,35.2044,74.04719
Hlabpat,35.59531,75.14785
Hobazeba,35.33088,73.95794
Hodarbat,35.30725,73.95012
Hodergah,35.35788,73.80509
Hodok,35.55434,73.71466
Hodok Bala,35.57684,73.69546
Hoedai,35.67176,73.62873
Hol Chan,35.29763,76.20085
Holdi,35.25619,76.42373
Holla Gati Baihk,35.7572,73.12096
Holpai,35.45143,73.86728
Holshal,36.21952,74.76835
Honthali,34.77461,75.7009
Honzinga Hunz,36.50138,73.03949
Hopai,36.23248,74.43781
Hopan,36.1072,73.2924
Hopar,36.07867,74.11695
Hopari,36.25376,73.67843
Hope,35.97802,74.53179
Hopir,36.08445,73.007
Horai,35.67359,73.63203
Horio,35.73939,73.43065
Hos Das,35.69404,74.66448
Hostugh Neru,36.07343,73.01392
Hot Spring,35.30343,76.74475
Hoto,35.68712,75.72827
Hoto,35.37297,75.49477
Hoto Ranga,35.35345,75.5209
Howar,36.56816,73.79614
Hudan,36.13881,74.21237
Huelti,36.4185,73.35845
Hui,35.2618,74.22896
Hukapharr,36.3922,73.2976
Hulat,35.37432,73.88325
Hulina Tapsa,35.78794,75.55735
Humidas,35.75439,75.39677
Hundili,35.16512,76.34571
Hundo,35.36253,75.6081
Hundokot,35.58578,74.99076
Hundur,36.51185,73.4123
Hunkohi,36.01538,74.44015
Hunza,36.26667,74.68333
Hupak,35.38508,74.88503
Hupgurchi,36.72532,74.65751
Hur Chhame,36.3319,74.23429
Hura,36.22104,74.84338
Hurban,35.83419,74.75088
Hurchus,35.53169,75.66386
Hure,35.28485,74.07779
Hurimal,35.7317,75.19339
Hurkus,35.77622,74.46368
Hurpai,35.69384,74.28386
Hushe,35.45026,76.35811
Hushupa,35.51464,75.68032
Hussain Naril Baihk,35.26972,74.71532
Hussainabad,35.29558,75.68892
Hussainabad,35.91908,74.39814
Hussainabad,34.75905,75.71856
Hussainabad,36.24901,74.39187
Ichal,35.56736,73.63869
Ichhaiwe Nikhala,36.01196,73.44027
Ilkish,36.53838,73.42964
Imit,36.50401,73.90274
Ingar,35.44465,73.82917
Ingot,34.9508,76.13896
Irshad,36.8598,74.1852
Isa Khan di Baihk,35.82024,73.8605
Iseyunl,36.15629,75.10397
Ishkaibar,36.4607,73.3572
Ishkamitar,36.5342,73.7805
Ishkil,36.32869,73.64437
Ishkoman,36.51505,73.85052
Iskere,35.91052,74.81719
Iskit,35.14372,76.75754
Ismail Naril Baihk,35.17305,74.57851
Ispah,35.0206,74.85567
Ispinje,36.83024,74.46076
Israil Baihk,35.03871,74.60713
Israil Baihk,35.07565,74.63816
Istar,35.60222,74.05204
Istonging,35.67609,75.0159
Itai,35.28405,73.75814
Iudash Baihk,35.63597,73.39024
Jabba Baihk,35.97638,73.0566
Jach,36.3061,73.6411
Jachal Baihk,35.28028,73.85055
Jadangah,35.6043,73.68806
Jaffar di Baihk,35.95679,73.69789
Jaffarabad,36.2357,74.40803
Jaforabad,35.26684,76.6826
Jagir Basin,35.92559,74.25264
Jaglot,35.63739,73.45516
Jaglot,35.68842,74.62412
Jaglot,36.18044,74.30589
Jago Das,36.07299,74.06205
Jagot,36.16454,74.19636
Jagot,35.77426,74.54094
Jagwal Gali,35.65231,73.44053
Jail,35.3128,73.83194
Jail,35.42013,74.5925
Jailba,35.36092,73.77209
Jailba,35.28488,73.75821
Jaj Bargu,36.26654,73.6688
Jal,35.28464,74.30762
Jal,35.30851,74.12613
Jal,35.30427,74.27201
Jal Harai,35.1585,74.34565
Jalalabad,35.87863,74.49219
Jalan di Thing,36.03247,74.16324
Jalil Khan di Baihk,35.89556,73.72092
Jalipur Lodge,35.45317,74.46183
Jalley,34.76143,76.07477
Jalot,36.06546,74.0782
Jalungar,35.40448,73.9132
Jamal Alga,36.82591,74.18795
Jamen Khan di Baihk,35.91775,73.77217
Janat Das Baihk,35.14313,74.66881
Janda di Baihk,35.91502,73.75827
Jandoli,36.26463,73.64209
Jang Boling Bo,35.07776,76.45063
Jangjang,35.68996,75.4407
Janjat,35.26104,74.05207
Japuka,36.1039,73.9605
Jargalot,35.26328,74.20101
Jator Basti,35.12558,74.16912
Jatorikoi,35.7317,74.84932
Jawari,35.68793,74.84917
Jechan,35.26801,74.19527
Jego Chesh Baihk,35.97907,73.21015
Jemho,35.1829,76.24085
Jene Gini,35.34941,74.23883
Jhangbo,34.8802,76.232
Jijali,35.65813,73.97
Jiji Shawaran,36.46588,73.59529
Jil,35.3151,74.37025
Jimal,35.76141,74.45044
Jing Bu,35.16101,76.20761
Jiot,35.5873,73.70985
Joa,35.48856,75.32399
Jobeli,35.75969,73.6712
Jote,35.08733,74.81005
Jotoko,35.85607,74.16899
Juch,35.66832,74.91523
Juchi,35.74643,74.86348
Juchi,35.62787,74.91736
Jud Baihk,35.97465,73.1402
Juduri,35.77273,73.6768
Juf,35.98245,73.55293
Jugrol,35.65088,74.03915
Jujak,35.64246,74.11688
Jujak,35.64013,74.12741
Jujar,35.80162,74.11909
Jujilut,35.9801,73.52276
Jukulgar,36.6162,74.8615
Julijal,36.20184,73.25893
Juma Khan Baihk,35.18836,74.61309
Jun Kharchanai,36.85903,75.03563
Junat Khan di Baihk,35.79447,73.94741
Jundrot,36.24651,73.36831
Junishal,35.77184,73.68281
Junje Harai,36.31281,73.77486
Jut,35.674,74.37084
Jut,35.94165,74.12094
Jut Baihk,34.99814,74.6784
Jutal,36.04516,74.29973
Juti,35.3084,74.0807
Juti Harai,36.12796,73.60936
Jutial,35.92404,74.75223
Jutial,35.90578,74.35305
Juto Pathro,35.89437,74.01205
Kabus,35.59748,73.58356
Kachal,35.2956,74.4283
Kachirani,36.86667,75.01667
Kachori Haroi,35.32593,73.72075
Kachura,35.44061,75.44804
Kachura Baihk,35.3172,75.26716
Kachura Baihk,35.31341,75.37762
Kagron,35.28928,75.65355
Kahakmali Harai,36.08542,73.5889
Kahkan,35.10395,75.06046
Kahkan,35.09631,75.05771
Kai,36.13949,74.38385
Kaim Kot,36.82749,74.30679
Kaimaling Shot,36.49556,73.13979
Kaiyu,35.59189,75.5279
Kakash,34.81832,76.10116
Kalakhat,35.28809,73.75841
Kalalot Baihk,34.85571,74.90309
Kalam Darchi,36.82093,74.71261
Kalan,34.93478,76.63253
Kalapani NAWO Lodge,35.00272,75.33079
Kalaq,35.14756,76.38696
Kalawa Baihk,34.92899,74.66337
Kalbai,35.27992,74.29949
Kali,35.34765,74.13555
Kali Harai,35.81817,73.91294
Kaltoshka,35.13697,75.90021
Kaluharang,36.52077,73.84281
Kamai,35.17705,74.16399
Kamai,35.18508,74.16731
Kamari,36.39919,73.20365
Kami,35.71069,73.38688
Kamor,35.89327,74.60141
Kamor,35.42746,74.81001
Kamrah,35.42209,75.49663
Kamrot,35.23186,74.85265
Kamu,35.58626,73.62437
Kamul,35.58274,73.61257
Kamush,36.39489,75.91119
Kanch,36.17648,73.80579
Kandat,35.31768,73.76153
Kande,35.30927,76.37957
Kande,35.36393,76.36871
Kandore,35.42027,75.4647
Kandrik,34.94199,76.29224
Kangodas,35.73607,75.04958
Kani Das,35.28693,74.85379
Kaniyal,34.72756,75.88278
Kapohan,35.30076,75.74019
Karaba Thang,35.18055,76.09567
Karalda,35.3075,75.49825
Karambar Ilaq,36.6368,74.1334
Karayot,34.9972,74.6631
Karba Thang,34.93333,76.23389
Karbos,34.80549,75.6818
Karfogharo,35.48917,75.86646
Kariko,35.18298,75.83646
Karmanding,35.28742,76.69911
Karmango,35.03557,76.07372
Karmin Sar Charagah,36.82477,74.62786
Karo,35.33249,74.14975
Karo,35.42529,73.81308
Karora,35.60514,73.69949
Karpechu Baihk,34.77631,75.7757
Karpito,35.2754,75.59605
Karpur Harel,35.46122,75.87998
Kasak Brok,35.08465,75.93032
Kashipa,35.64136,75.30463
Kashirebas,35.18129,74.96189
Kashiroshing,35.64354,74.52591
Kashmerihit,35.54658,74.14695
Kasho Milang,36.23077,74.23875
Kashowah,35.23657,75.94081
Kashu Khun,35.39748,73.99495
Kasora,35.18714,76.08875
Kasundal,36.17314,73.07288
Kata Gali,35.20946,74.70841
Katchat Brok,35.12552,75.88607
Kathio,35.68603,75.25544
Kati Bran,35.79826,75.40269
Katinrah,35.28491,75.61356
Katpana,35.31937,75.58049
Katur,35.39064,73.91612
Katzarah,35.43656,75.44245
Kayahang,35.42026,75.72383
Kazha,36.24626,74.21163
Kazmi Harai,35.24086,74.29399
Ke Ges,35.4378,74.2986
Keh Hatun,36.25928,73.75195
Kehno,35.93678,74.13444
Kenijut,35.63838,74.14661
Keno Kot,35.49562,74.13984
Kent,35.14706,76.68097
Kepchun Brok,35.25895,75.71894
Kerl,35.33719,74.05755
Kermin,36.8118,74.5959
Kha,36.0522,74.29319
Khaba,36.2085,72.7221
Khachah,35.2018,76.06522
Khachran Bilo,35.90968,74.043
Khae,35.94632,74.71447
Khaibar,36.57783,74.79841
Khairabad,36.75349,74.70692
Khaire Kot,35.58876,74.98944
Khakai,35.41649,73.78226
Khakhuni Kai,36.45475,73.98223
Khalakhor,35.473,75.6529
Khalang Chun,34.98637,75.83926
Khali,35.19936,74.02198
Khali Shain,35.3263,73.7551
Khalimain,35.53325,74.44311
Khaltaro,35.91348,74.71545
Khalti,35.4761,75.70762
Khalti,36.2394,73.3274
Khaman,36.05468,74.56498
Khami Kot,35.69095,73.4294
Khamik,35.32311,76.11372
Khan,35.38213,74.07944
Khan Wali,36.83715,74.70776
Khana Abad,36.24769,74.44961
Khanai,35.20988,75.11258
Khand,35.73349,74.81046
Khane,35.32613,76.38034
Khangah Grong Bulghar,35.23994,76.1837
Khangrol,35.39233,74.9086
Khani,35.14115,76.69954
Khanmika,35.47989,75.71418
Khannu Jhal,35.19608,74.32013
Khanqah,35.2077,76.12681
Khaot,36.16515,74.18105
Khapalu Pain,35.1636,76.34762
Khaplu,35.16221,76.33381
Khar,35.46767,75.34865
Khar,34.65687,75.54584
Khar Glok,35.70885,74.8617
Khara Khata,35.88997,74.04363
Kharalo,34.89986,76.07439
Kharbil,36.32522,73.64291
Kharbo,35.32303,75.49415
Kharfaq,35.19041,76.18282
Kharmang,34.94494,76.21747
Kharmang Doghan,35.24735,76.20192
Kharot,35.58049,74.04306
Kharpito,34.99493,76.14175
Kharyan,35.16928,74.04332
Khashan,36.18642,73.04109
Khasho,35.27088,76.17465
Khashogun,35.26247,76.17638
Khasholing,35.39627,76.09609
Khashu Bransa,35.27499,76.15144
Khasmik,35.37727,76.12167
Khasormik,35.40388,76.0948
Khasto Baihk,35.40667,74.53362
Khasto Baihk Chhoti,35.40501,74.52309
Khate,35.75648,73.67272
Khatir,36.08458,72.76446
Khatobat,35.47628,73.85528
Khechak,35.41332,74.82664
Khei,35.37622,74.0697
Khenos,35.60492,73.83137
Khergron,35.3647,75.59333
Kheri Pati,35.22546,74.09558
Kheriat,35.20507,74.04357
Khesey,35.37548,74.9696
Khesho Brok,35.63287,75.34243
Khhambosha,35.7217,75.04044
Khhamlo Baihk,35.24615,74.82371
Khhar Khhor,35.69017,75.02818
Khharchung,35.68512,75.03327
Khhat,35.22794,74.16938
Khhori Khalasi Brok,35.60872,75.3839
Khhurbe,35.20643,74.97223
Khia,35.35468,73.78945
Khil,36.8177,74.55717
Khinar,36.03214,73.77028
Khir Das,35.88548,74.44105
Khirza,35.671,75.01099
Khiya,35.25955,74.19559
Khizarabad,36.24967,74.37037
Khochachh,35.51603,74.30881
Kholanpat Brok,35.27174,75.41611
Kholong,35.66089,73.80337
Khomal,35.25776,74.09027
Khomo,35.52807,75.57168
Khomra,35.61021,75.35198
Khona,35.68899,75.24566
Khorkondus,35.3095,76.74927
Khoro,35.25111,76.18
Khoro Laur,35.31497,76.09827
Khotowui,35.78236,73.38987
Khua Kashar,35.47757,74.7629
Khuba,35.2629,73.75134
Khudabad,36.68328,74.81871
Khuldtik,36.3077,73.842
Khumai,35.2046,74.93385
Khumai Das Baihk,35.2039,74.93848
Khumar,35.91471,74.33884
Khumbeol,35.44285,75.81398
Khumidas,35.62389,74.99169
Khun,35.28828,74.10411
Khun,35.42125,73.80207
Khun,35.35786,73.80359
Khun,35.46907,74.14832
Khun,35.26146,74.17244
Khur,35.91928,74.30039
Khur,35.37681,73.86989
Khur Kund,35.2901,76.70177
Khuramabad,35.18153,76.07323
Khure Harai,36.14733,73.57976
Khurebah,35.56983,74.99257
Khurpi,34.94884,76.25326
Khurup,35.23754,74.90869
Khushlihit,35.53815,74.14881
Khushroi Jarab,36.4282,74.0124
Khushu,35.2837,76.17115
Khusto Baihk,35.18147,75.16004
Khusumik Bransa,35.39323,76.14294
Khut Much,35.6393,74.93189
Khutechech,35.50258,74.85649
Khutmus Baihk,35.34647,74.80484
Kidi Osati,35.20765,74.01202
Kielma,34.68041,76.17917
Kilojail,35.23016,74.29123
Kinai,36.09325,73.86004
Kinebar Dadar,36.18086,73.54762
Kingol Cho,35.12969,75.85683
Kinodas,35.65108,74.92781
Kinokat,35.50318,74.14325
Kinrun Giro,35.09806,74.32305
Kiore,35.48292,75.36177
Kiral Baihk,35.94934,73.05479
Kirgas Washk,36.5086,74.751
Kiris,35.23046,75.94403
Kiriung,35.65304,75.00385
Kishrot,35.92003,74.32535
Kisnardar,35.69584,74.85105
Klashin,35.62429,75.31769
Klutser,35.15628,76.35534
Koda Bathhk,35.17844,74.0519
Koh,35.44953,74.79584
Kokoher,36.2567,73.3637
Koliap Baihk,35.08479,74.32552
Kolipher,36.14364,72.65715
Koll Spung,34.75394,76.0657
Kolok Chan,35.17157,76.23085
Komrah,35.40629,75.52202
Koniz Khai,35.4292,75.75226
Konu Das,35.9273,74.31172
Kor Kut,36.82542,74.36464
Korako,35.18252,75.85882
Korange,35.74855,73.39257
Korite,35.55791,75.54666
Korophon,35.69088,75.93124
Kortpi Thang,34.82932,76.133
Koshamal,35.64802,75.29531
Koshang Thang,34.67851,75.52066
Koshant Nirl Baihk,35.23099,74.93036
Koshumal,35.58836,75.57632
Kosir Rara,35.8147,73.87416
Kot,36.13322,74.22444
Kot,35.31098,74.27596
Kotha,35.12494,75.0453
Kothang,35.40506,75.74129
Kothi,35.9267,74.5031
Koti Dar,35.81231,73.88403
Kotmul,35.59403,75.1339
Krabathang,35.51334,75.35187
Krabathung,35.25519,76.17804
Kresmathung,35.28721,75.65813
Krui Bhurt,36.35269,73.96277
Krutosha,35.46722,74.31137
Ktai Baihk,35.16095,74.98424
Kubar,35.02067,76.50645
Kubsning Baihk,35.19594,75.13769
Kuk Jerab,36.78213,74.3709
Kukhil,36.55907,74.6525
Kulalot,35.16659,74.79011
Kuliwa,35.13771,75.88544
Kulu,35.58483,74.99023
Kunar,34.61636,75.80877
Kunbo,35.6022,75.1599
Kund Das,35.23096,74.05258
Kundus,35.26128,76.66742
Kundus Mouth,35.34749,76.66339
Kunis,35.21126,76.13108
Kunis,36.0238,74.30842
Kunji Mushk,36.4009,73.50462
Kuntian,35.12355,75.8502
Kunting,34.98185,75.95199
Kunul,35.73544,75.60664
Kur,35.16097,76.4283
Kuram-jilga,36.52791,75.8367
Kurangay,35.76123,73.38759
Kurchung,35.65984,75.0082
Kuro,36.36741,73.97445
Kurpe,35.67334,75.80239
Kuru,35.28493,75.6739
Kuru,35.18846,76.07059
Kurua Donse,35.20332,76.42565
Kush Khandaq,36.4392,73.9957
Kushinat,35.22278,74.92151
Kushlo Khur,35.68492,74.36709
Kushmal,35.58514,75.18732
Kuta,35.1769,74.0553
Kutraparao,35.96088,73.47102
Kutukush,35.70053,73.63333
Kuz,36.40026,75.86954
Kuzbarthang,35.15687,75.94007
Lab Doluq,37.03388,74.65937
Labgiat,35.2559,74.9404
Lachhit,35.26421,76.63924
Lachoruk Thang,34.81422,76.18417
Lachu,35.69369,75.0378
Lag Sher di Baihk,35.80105,73.98312
Laghaf,35.68135,75.02922
Laher Khoku,35.24148,76.24208
Lailo Thoko,35.63897,74.56504
Laindo,35.01091,76.16396
Lajonchi,35.04238,74.71565
Lal Khan di Baihk,35.83438,73.83673
Lal Mitti,36.7901,74.34
Lalot,35.12132,74.32086
Lamar,35.42992,76.04512
Lamarz-i-Kisht,36.41363,75.98887
Lamsa,35.37743,75.74601
Lamu,35.12239,75.79438
Langar,36.0875,72.62914
Langardar-i-Dur,36.73714,75.07871
Largep Brok,35.62138,75.30877
Laryap Brok,35.63597,75.29433
Lashithing,35.62029,75.17219
Lasht,36.56416,73.17816
Laskam,35.69522,75.97863
Latar Shah Baihk,35.6056,73.41353
