name,latitude,longitude
Basti Jhulan,28.82834,70.42865
Basti Jhulran,28.45379,70.02745
Basti Jhundiran,30.5176,71.75699
Basti Jhungi,29.24477,70.82646
Basti Jiani,30.28253,70.52877
Basti Jianwali,29.39741,71.3451
Basti Jilaniwala,29.92617,70.58542
Basti Jinan,29.18244,71.17538
Basti Jindani,30.25866,70.5416
Basti Jindar,29.92878,71.07494
Basti Jindi Bautewali,29.9057,71.5085
Basti Jindu,30.49386,71.79762
Basti Jindu Arain,29.13538,70.51897
Basti Jindu Khan Hulwani,29.43803,70.39577
Basti Jindu Shah,29.55515,72.1722
Basti Jindu Shah,29.325,71.52639
Basti Jinduwali,28.68064,70.59908
Basti Jindwali,28.68026,70.43923
Basti Jinnah Colony,29.69479,71.70623
Basti Jiwaia Lakhani,28.50557,69.76524
Basti Jiwan,29.30133,71.32261
Basti Jiwan Khan,29.37674,71.18808
Basti Jiwan Shah,28.3924,70.35628
Basti Jogi Garliyal,29.76181,70.85851
Basti Jogian,31.52198,72.32906
Basti Jogian,29.41609,71.82631
Basti Jogiani,29.81266,70.31189
Basti Jogiwala,28.91715,70.69566
Basti Joglanwali,29.29964,71.21419
Basti Johia,30.10164,71.22393
Basti Johian,29.23422,70.50712
Basti Johnan,29.17375,71.29243
Basti Joia,30.20358,70.89933
Basti Joian,29.07089,71.20576
Basti Joianwala,30.72536,71.53232
Basti Joianwali,28.69444,70.62639
Basti Joianwali,29.95267,73.12248
Basti Joianwali,30.21749,73.34551
Basti Joiwad,28.51282,70.53868
Basti Jolahan,28.54028,70.66389
Basti Jop,30.0377,70.54842
Basti Joran,29.80841,71.55773
Basti Jorh,30.77518,70.70044
Basti Jorianwali,29.2562,71.31551
Basti Jota,30.63793,71.79786
Basti Jove,29.35815,70.48197
Basti Joyah,29.33373,70.21136
Basti Joyan,29.35015,71.35633
Basti Joyanwali,29.34323,71.33763
Basti Joyawali,30.13092,73.14754
Basti Joyawali,30.15037,73.14803
Basti Juglāni,30.75744,70.84098
Basti Juianwali,29.30054,71.33043
Basti Juj,30.15191,71.64089
Basti Juma Bohr,28.57219,70.09943
Basti Jumah,29.5123,70.13403
Basti Jumma Khan,29.48261,70.09366
Basti Jumma Khan,29.23241,70.5547
Basti Jumma Khan,29.25789,70.55782
Basti Jumma Khan,28.50335,69.94038
Basti Jumma Khan Shar,28.29077,69.89638
Basti Jumman Shah,29.17844,71.17001
Basti Jummewali,28.34773,70.11268
Basti Junejo,28.31443,70.07191
Basti Juni,30.53736,70.93055
Basti Jute,30.97809,70.93594
Basti Jute,31.38923,70.94065
Basti Jām Ahmad Chowhan,29.03597,70.68188
Basti Jām Muhammad Yār,29.02656,70.91698
Basti Jām Ramzān Mochi,29.2283,70.56092
Basti Kabal Khan,28.36399,70.26827
Basti Kabchani,29.28618,70.53502
Basti Kabhre,28.8055,70.01095
Basti Kabir,28.98621,70.31092
Basti Kabir Khan,29.26811,71.54783
Basti Kabir Sanpal,30.50643,72.317
Basti Kabirwala,29.98708,71.51968
Basti Kabirwali,30.03453,72.46338
Basti Kabul Khan,28.56508,70.38979
Basti Kabutri Baluch,29.27039,70.88379
Basti Kacchi Mumdani,28.45571,69.93635
Basti Kach Pack,29.53959,70.95694
Basti Kach Pak,29.51827,71.04046
Basti Kachar,31.12917,70.87639
Basti Kachcha Pakka,29.49248,71.15619
Basti Kachchi,29.39727,71.0648
Basti Kachha,29.49671,70.97764
Basti Kachhela,29.74492,70.47678
Basti Kachhela,29.75377,70.48497
Basti Kachhela,29.72843,70.44324
Basti Kachhela,29.78599,70.48447
Basti Kachhela,29.72849,70.42846
Basti Kachhi Jamal,28.65057,70.67864
Basti Kachi Kothi,29.98803,71.61869
Basti Kachlewali,29.60385,70.86568
Basti Kacholian,29.40668,71.80111
Basti Kahar,29.98798,72.47866
Basti Kahar Khan Lolaiy,28.91258,70.26177
Basti Kaheranwali,29.25327,71.30113
Basti Kaheri,29.30645,70.54618
Basti Kahuranwali,28.74583,70.52083
Basti Kail,28.78607,70.34771
Basti Kaiman,30.95,74.4
Basti Kairiwala,31.16037,72.06115
Basti Kaiwal,31.9875,71.13611
Basti Kakerwali,29.03563,70.86728
Basti Kakki Nau,30.76738,72.03066
Basti Kakrewali,29.26231,71.39595
Basti Kala Baluch,29.28909,70.89754
Basti Kala Khera,31.04509,72.13743
Basti Kala Machhi,28.89782,70.63341
Basti Kalachi,29.10586,71.24136
Basti Kaladi,28.37322,70.3551
Basti Kalalianwali,30.56346,70.57203
Basti Kalan Bakhsh Gulfad,29.40314,70.55455
Basti Kalar Wali,28.69468,70.40192
Basti Kalari,29.68844,70.42644
Basti Kalarpur,28.30373,70.28879
Basti Kalarwali,29.40095,71.18106
Basti Kalarwali,29.18749,71.07244
Basti Kale Shah Jhanda,29.47434,72.5948
Basti Kaleri,30.09594,70.58626
Basti Kalewali,30.909,70.85322
Basti Kalewali,28.38092,69.84717
Basti Kalherah,29.57961,70.36873
Basti Kalhor,28.73186,70.55158
Basti Kalhora,28.71801,70.75563
Basti Kalia Pir,30.77803,72.02486
Basti Kalian,31.20181,70.96477
Basti Kalian,31.21128,70.90336
Basti Kalian,29.28559,71.30173
Basti Kaliar,28.79642,70.76624
Basti Kaliar Wali,29.31197,71.49106
Basti Kaliarwali,29.2804,71.33216
Basti Kaliwali,30.48858,71.93755
Basti Kalkan,28.71056,70.6234
Basti Kallar,28.90928,70.75007
Basti Kallar,29.0134,70.42307
Basti Kallarwala,28.49842,70.13318
Basti Kallarwala,30.87272,72.09025
Basti Kallarwali,29.43481,71.53869
Basti Kalle,29.08289,70.72486
Basti Kallu,29.41667,70.68333
Basti Kalo Khaikh,28.42465,69.85081
Basti Kalora,28.94866,70.85529
Basti Kalrah,29.48424,71.97631
Basti Kalrani,28.40405,69.90162
Basti Kalu,29.15031,70.95155
Basti Kalu,29.62612,70.41293
Basti Kalu Baluch,29.22044,71.01262
Basti Kalu Jat,28.33549,69.86561
Basti Kalu Kadi Lanjwani,29.56751,70.12
Basti Kalu Khan,28.76056,70.7879
Basti Kalu Khan Jatoi,29.07091,70.6025
Basti Kalu Pirhar,30.04673,70.89128
Basti Kalu Pitafi,29.51451,70.11285
Basti Kaluwali,28.72222,70.56389
Basti Kaluwali,31.07174,70.95414
Basti Kalwan,29.05833,70.95003
Basti Kalwarwali,29.25238,71.35149
Basti Kamal,29.57048,70.46771
Basti Kamal,29.5245,71.07506
Basti Kamal,28.93401,70.32608
Basti Kamal,28.37607,69.83546
Basti Kamal Khan,28.29046,69.83701
Basti Kamal Khan Kosh,28.37163,69.82227
Basti Kamal Larwali,28.38255,70.25483
Basti Kamal Shah,30.38778,71.91226
Basti Kamala,28.75202,70.55841
Basti Kamam,28.51531,70.14209
Basti Kaman Khan Lashari,29.22807,70.60959
Basti Kamarian,29.27862,71.22912
Basti Kambaran,29.11927,70.93237
Basti Kambu,28.64161,70.22259
Basti Kamdar,28.27751,70.12613
Basti Kameman Lal,29.43282,71.56463
Basti Kamera,29.9208,72.61579
Basti Kamhar,28.91146,70.85017
Basti Kamharan,28.79228,70.41858
Basti Kamharar,28.85436,70.8504
Basti Kamiani,31.09598,72.08534
Basti Kamiani,31.09351,72.24649
Basti Kamil Dehr,28.3633,69.86413
Basti Kamil Khan Jindani,29.38037,70.37652
Basti Kamil Mehar,28.42183,69.94693
Basti Kamiwali,29.1334,70.98017
Basti Kammaun,28.45558,70.43937
Basti Kammu Chohan,28.52261,70.23283
Basti Kamra,31.18971,72.12469
Basti Kamran,29.41545,71.70656
Basti Kamran,30.10606,70.9206
Basti Kanda Burra,29.16372,70.73849
Basti Kandani,28.82363,70.76447
Basti Kandani,28.97842,70.81347
Basti Kandewala,30.14424,70.75222
Basti Kandewali,28.51111,70.36389
Basti Kandewali,30.91039,71.96211
Basti Kando Khan,28.26674,69.90196
Basti Kandur,30.02296,72.22777
Basti Kanera,31.17591,70.88754
Basti Kanera,28.80054,70.4422
Basti Kaneran,28.78148,70.45439
Basti Kanere,29.68477,71.31595
Basti Kanewali Sharqi,31.27583,70.72988
Basti Kanjkiwala,29.07784,70.93195
Basti Kanjo Khan,28.821,70.79924
Basti Kanju,28.3193,70.19655
Basti Kanju Khan,28.80834,70.76511
Basti Kanju Khanwali,28.59306,70.58611
Basti Kanjuan,29.74601,72.52195
Basti Kanjuwali,28.35556,70.33723
Basti Kanjuwali,30.51856,70.69235
Basti Kanjwani,29.71075,70.4179
Basti Kansawaia,29.84334,71.13853
Basti Kar Am Khan,28.22099,69.98245
Basti Karach,29.35157,70.95256
Basti Karai,28.67055,70.34195
Basti Karai,28.65833,70.57222
Basti Karam,30.63325,74.05181
Basti Karam Bakhsh,28.56032,70.06946
Basti Karam Ilahi,28.53873,70.69409
Basti Karam Khan,28.30948,69.84836
Basti Karam Khan,28.67128,69.9575
Basti Karam Khan Gopang,29.24331,70.53528
Basti Karam Magsi,28.526,70.32344
Basti Karam Shah,30.64249,70.93679
Basti Karam Shah,28.32657,69.98283
Basti Karam Shah,31.04762,72.33004
Basti Karamwala,30.56553,70.9737
Basti Karamwali,31.36269,70.89231
Basti Karem Bakhsh,29.08203,70.97276
Basti Karetewāli,30.5678,70.56668
Basti Kari,29.9629,70.76156
Basti Kari,28.45594,70.3492
Basti Karian,29.77508,71.43805
Basti Karim Bakhsh,28.88441,70.46969
Basti Karim Bakhsh,29.25614,70.41223
Basti Karim Bakhsh,28.57642,70.00844
Basti Karim Bakhsh,29.47126,70.0962
Basti Karim Bakhsh,29.21773,71.51309
Basti Karim Bakhsh,28.81111,70.52778
Basti Karim Bakhsh,29.30141,70.5021
Basti Karim Bakhsh,29.62683,70.23578
Basti Karim Bakhsh,28.59028,70.65556
Basti Karim Bakhsh,28.81563,70.42082
Basti Karim Bakhsh Awan,28.90949,70.91413
Basti Karim Bakhsh Chachar,28.63036,70.20882
Basti Karim Bakhsh Drishak,29.33337,70.49574
Basti Karim Chander,29.35297,70.48467
Basti Karim Gabole Lashari,29.1798,70.62824
Basti Karim Shah,29.32052,71.0705
Basti Kariman Shar,29.50058,70.44715
Basti Karimdad,29.99256,73.17014
Basti Karimullah,28.71651,70.71744
Basti Karimullah,28.67165,70.66197
Basti Karimwali,30.16793,70.59176
Basti Karluwali,30.22831,71.45709
Basti Karmani,28.27531,69.73799
Basti Karmunwala,29.48015,71.10302
Basti Kas,29.92706,71.06785
Basti Kasali,29.84056,70.98489
Basti Kasali,29.91631,70.95422
Basti Kashan,30.31672,73.75724
Basti Kashani,29.33917,70.45055
Basti Kashi,30.82167,70.40009
Basti Kashkori,29.32599,70.67038
Basti Kashmirian,31.18308,72.44935
Basti Kashmirian,31.0821,72.35802
Basti Kasinani,29.85284,70.77129
Basti Kasterwali,29.34635,70.88086
Basti Kasterwali,29.46865,70.90712
Basti Kat,29.04238,70.96633
Basti Katan,30.48319,70.98276
Basti Katbal,29.94631,70.90599
Basti Kathia,30.81345,73.26171
Basti Katlohi Kalan,31.19722,74.51226
Basti Kattianwali,28.57776,70.70034
Basti Katuwal,30.09419,72.22552
Basti Katwali,30.48563,70.9755
Basti Katwanwali,29.25202,70.86332
Basti Kawanwali,29.74129,73.11476
Basti Kazria,30.082,70.50959
Basti Kazria,30.07147,70.50986
Basti Kehal,29.20972,70.91124
Basti Kero Kangro,31.32441,70.95183
Basti Kha,29.46665,70.86788
Basti Khadalwala,29.97658,70.60901
Basti Khadim Hussain Sunda,29.17659,71.11733
Basti Khai,31.30298,70.82806
Basti Khair Muhammad,28.94245,70.255
Basti Khair Muhammad,29.83074,72.80117
Basti Khair Muhammad Machhi,28.72863,70.52842
Basti Khair Muhammad Morani,28.44141,69.8036
Basti Khair Shah,31.17007,70.8739
Basti Khair Shah,28.82047,70.60514
Basti Khair Shah,29.1694,71.16064
Basti Khaira,30.16501,70.54033
Basti Khairan,29.31163,71.52522
Basti Khairan Lashari,29.23098,70.59588
Basti Khairani,29.25127,71.5734
Basti Khairdin,28.44081,70.05258
Basti Khaire Khan,28.82876,70.45654
Basti Khairpurian,28.4133,70.03853
Basti Khairu,30.25102,70.54793
Basti Khaja,29.70201,71.02278
Basti Khakhanwali,30.51895,72.25666
Basti Khakharan,30.3657,72.59346
Basti Khakhi,29.57955,71.1829
Basti Khaki,29.3034,71.05178
Basti Khalghri,30.17488,70.50769
Basti Khalid,28.72797,70.73351
Basti Khalidabad,29.17267,70.94943
Basti Khalifa,30.1115,73.39843
Basti Khalil Aziz,29.21456,70.52797
Basti Khalilani,29.46944,70.30833
Basti Khaliq,29.0449,70.69042
Basti Khalkani,29.10325,70.69178
Basti Khalti,29.60736,70.19235
Basti Khalti,28.79582,70.36748
Basti Khalti,29.13543,70.43283
Basti Khambra,28.63294,70.04981
Basti Khambra,28.36252,70.19007
Basti Khambre,28.61389,70.20417
Basti Khambre,28.60972,70.22222
Basti Khambrian,28.58575,70.09732
Basti Khamisa,29.72343,72.39561
Basti Khamisa Khokhar,28.31692,69.99798
Basti Khamisan,29.1978,70.73084
Basti Khan,31.00352,72.10985
Basti Khan Allah Diwaya,28.66922,70.579
Basti Khan Amir Ahmad,29.17942,70.95417
Basti Khan Arain,29.11254,70.60639
Basti Khan Bela,28.98621,70.7484
Basti Khan Mand,29.14376,70.66438
Basti Khan Muhammad,28.79441,70.40946
Basti Khan Muhammad,29.46015,71.72385
Basti Khan Muhammad,28.75564,70.39393
Basti Khan Muhammad,29.9936,70.3176
Basti Khan Muhammad,29.73833,70.81733
Basti Khan Muhammad Jogiani,29.71264,70.22731
Basti Khan Muhammad Kosh,28.32561,69.97011
Basti Khan Muhammad Mian,28.56362,69.95276
Basti Khan Muhammad Shaikh,28.36608,69.97378
Basti Khan Muhammad Zamkani,28.50379,69.92253
Basti Khan Pur Noraka,29.16368,70.73004
Basti Khanan,28.60556,70.50278
Basti Khanan Khan,29.37203,71.19164
Basti Khand,29.13285,70.89257
Basti Khandan,29.53715,71.692
Basti Khandan,28.81055,70.61523
Basti Khando,30.23427,70.91457
Basti Khandoia,31.36476,70.94634
Basti Khandol Lar,28.85972,70.6875
Basti Khandu,28.63759,70.45074
Basti Khanpurian,30.2242,73.15896
Basti Khanqah,29.58567,71.00647
Basti Khanqah Jetha Bhutta,28.66528,70.69722
Basti Khanranwali,31.02997,72.14531
Basti Khanuwali,29.97915,73.24448
Basti Khanwala,29.15003,70.94393
Basti Khanwali,29.35601,71.22924
Basti Khar,31.04441,70.7617
Basti Kharak,29.56241,71.83374
Basti Kharal,28.83577,70.77791
Basti Kharal,31.23654,72.08815
Basti Kharal,29.22345,71.41318
Basti Kharal,29.11913,70.94016
Basti Kharanwala,30.79537,71.96135
Basti Kharanwali,30.70685,70.83767
Basti Khari,29.48517,70.84583
Basti Kharian,30.09108,72.93566
Basti Kharkar,29.4182,71.81159
Basti Kharl,29.49309,70.85259
Basti Kharl,31.1916,70.96823
Basti Kharlan,28.42512,70.0215
Basti Kharlan,29.19162,70.97934
Basti Kharos,29.45294,70.70936
Basti Kharos,29.4903,70.70343
Basti Kharos,29.44755,70.71663
Basti Kharoshwala,29.46674,70.79297
Basti Kharral,29.77527,72.4225
Basti Kharral,29.63363,71.79506
Basti Kharwali,30.14196,70.90136
Basti Kharwarwala,29.59736,70.89546
Basti Khatranwali,29.13016,71.99119
Basti Khatri,28.42427,69.97854
Basti Khawaja,31.73829,70.97172
Basti Khawaja Muhammad,28.87075,70.88827
Basti Khawand Bakhsh,28.42784,70.07938
Basti Khawar,30.18435,70.97944
Basti Khaware,29.04103,70.98332
Basti Khawarwala,31.0696,70.87978
Basti Khera Machhi,29.30192,70.2875
Basti Kherian,28.52361,70.375
Basti Khetran,31.21675,70.64883
Basti Khhag,29.77148,70.90127
Basti Khhakhiwala,29.75901,71.13526
Basti Khhgiwala,29.47324,70.85742
Basti Khhirar,29.3035,71.56233
Basti Khhjiwala,29.76041,70.98492
Basti Khichianwali,29.0867,70.87388
Basti Khikhe,31.26327,70.88774
Basti Khilambarianwali,29.36182,71.30779
Basti Khilani,29.61942,71.16156
Basti Khirani,30.76672,70.89592
Basti Khitranwali,30.74146,72.57132
Basti Khofli,30.31248,70.54693
Basti Khohawar,28.86034,70.85878
Basti Khoi Khan,28.74406,69.92218
Basti Khoja,29.55731,70.31926
Basti Khojewali,29.12802,70.49908
Basti Khojewali,30.71335,70.82119
Basti Khoji Mat,29.44924,70.76502
Basti Khojian,29.3375,71.57639
Basti Khojian,29.01188,70.92942
Basti Khokar,31.57898,71.00101
Basti Khokhanwali,30.36664,71.99412
Basti Khokhar,28.89519,70.79827
Basti Khokhar,31.57965,70.93628
Basti Khokhar,29.19882,71.46383
Basti Khokhar,29.73205,72.50119
Basti Khokhar,28.41377,70.09105
Basti Khokhar,28.86091,70.58214
Basti Khokhar,28.68534,70.66519
Basti Khokhar,28.46838,70.22013
Basti Khokhar,31.02042,72.70254
Basti Khokhar,28.69298,70.58809
Basti Khokharan,29.16896,71.31638
Basti Khokharan,30.23577,71.42504
Basti Khokharan,28.92491,70.83955
Basti Khokharan,31.93865,73.80243
Basti Khokharan,28.85581,70.85952
Basti Khokharan,29.04144,70.62766
Basti Khokharan,29.16915,71.26878
Basti Khokharan,29.06138,70.73441
Basti Khokharan,29.19436,71.39907
Basti Khokharanwala,30.329,71.73497
Basti Khokhari,30.62787,70.89444
Basti Khokharwala Shimali,30.83557,70.8548
Basti Khokher,29.86035,70.99437
Basti Khokhram,30.20656,71.30556
Basti Khokhran,28.43269,70.25821
Basti Khokhran,29.14693,71.22221
Basti Khokhran,28.57992,70.60634
Basti Khokhran,30.7085,72.73801
Basti Khokhran,28.89153,70.24021
Basti Khokhran,31.22951,70.96471
Basti Khokhran,28.78844,70.42012
Basti Khokhran,28.48325,70.4127
Basti Khokhran,30.11572,73.0412
Basti Khokhran,28.75593,70.78876
Basti Khokhranabad,30.85962,72.08384
Basti Khokhranwala,31.68444,71.01458
Basti Khokhranwali,28.61667,70.675
Basti Khokhranwali,30.03897,72.48452
Basti Khokhranwali,30.40442,71.88902
Basti Khor,29.16667,70.61667
Basti Khor,30.78383,70.84561
Basti Khor,29.04721,70.97919
Basti Khorai,29.18509,70.48094
Basti Khoranwali,29.328,71.38587
Basti Khosa,29.90373,70.54136
Basti Khosa,29.73977,70.26653
Basti Khosa,29.66099,70.1532
Basti Khotha,30.71584,70.89184
Basti Khottraywala,30.73362,72.77686
Basti Khral,31.13053,70.9166
Basti Khrora,29.81403,71.20425
Basti Khu Pak,30.96,73.47363
Basti Khuchah Abad,29.31275,71.16696
Basti Khuda Bakhsh,28.62705,70.11915
Basti Khuda Bakhsh,28.68371,70.65795
Basti Khuda Bakhsh,28.70511,69.92235
Basti Khuda Bakhsh,29.17447,71.09441
Basti Khuda Bakhsh,29.61233,71.89232
Basti Khuda Bakhsh,28.9796,70.34514
Basti Khuda Bakhsh,28.19128,69.86502
Basti Khuda Bakhsh,29.05934,70.92918
Basti Khuda Bakhsh,29.76275,72.39686
Basti Khuda Bakhsh,31.0135,70.86042
Basti Khuda Bakhsh,29.54273,71.08152
Basti Khuda Bakhsh Ahmadani,29.63744,70.42587
Basti Khuda Bakhsh Faqir,28.51625,69.89404
Basti Khuda Bakhsh Gopang,28.98877,70.48078
Basti Khuda Bakhsh Gulfaz,29.47258,70.46821
Basti Khuda Bakhsh Gunja,30.22452,70.50887
Basti Khuda Bakhsh Hir,29.03194,70.63889
Basti Khuda Bakhsh Khosa,29.69332,70.1809
Basti Khuda Bakhsh Malik,28.61454,69.84711
Basti Khuda Bakhsh Marziani,29.82863,70.31364
Basti Khuda Bakhsh Sountra,29.30913,70.49463
Basti Khuda Bukhsh Lund,28.5481,69.93107
Basti Khuda Dad,30.14988,71.40915
Basti Khuda Yar Balara,29.14093,70.50576
Basti Khudali,28.46543,70.32438
Basti Khudda Bakhsh,28.78115,70.36603
Basti Khukara,29.06323,70.93923
Basti Khukhar,29.11192,70.9318
Basti Khuliarh,30.76553,70.5176
Basti Khum Khu,28.75634,70.4601
Basti Khuman,29.73063,72.21188
Basti Khunshi Abdullah Awanwan,29.30578,71.21629
Basti Khurshid Ahmad,29.61336,70.78532
Basti Khurwali,29.62196,71.06754
Basti Khushan,28.49855,70.09029
Basti Khushi Muhammad,29.27301,71.23942
Basti Khushiwal,31.05567,74.41113
Basti Khushk,28.65556,70.5625
Basti Khushk,28.63856,70.57394
Basti Khushk,28.72579,70.7613
Basti Khushkian,28.63889,70.575
Basti Khushkian Wali,28.65461,70.53124
Basti Khwaja Bakhsh,29.78486,72.45258
Basti Khwajianwali,29.32484,71.4089
Basti Khyber,31.41275,70.9105
Basti Kikar Wali,28.62062,70.20774
Basti Kikrianwala,29.26941,70.45996
Basti Kikriwali,31.18485,72.04567
Basti Kilwarwali,29.29674,71.45142
Basti Kirari,29.07507,70.46818
Basti Kirāri,29.07559,70.47701
Basti Kisranwali,31.07975,72.17884
Basti Kissa,31.0358,73.4788
Basti Klasra,29.26472,70.36302
Basti Klin,28.91351,70.70241
Basti Kobhar,28.28492,69.85149
Basti Kodana,29.87167,72.54191
Basti Koh Hamalia,30.05802,72.2064
Basti Kohar,31.1695,70.59281
Basti Kohar,29.05,70.59444
Basti Kohnwran,28.68511,70.62063
Basti Kojla Malik,28.66242,69.75888
Basti Kokara,29.74218,73.23017
Basti Kokaran,29.40877,70.87505
Basti Kokarianwali,29.7226,73.31599
Basti Konda Kosh,28.38955,69.88779
Basti Kopar,28.48236,70.35485
Basti Kora Khan,28.2605,69.88439
Basti Kora Khan Jatoi,29.06322,70.51742
Basti Kora Kuliar,29.13981,70.99104
Basti Korai,30.26297,70.89982
Basti Korai,29.18882,70.51051
Basti Korai,28.65833,70.61667
Basti Korai,30.26999,70.87274
Basti Korai,28.65556,70.62639
Basti Korai,29.70089,70.45756
Basti Koraian,28.575,70.67361
Basti Koraiwali,28.65833,70.55417
Basti Koraiwali,28.66111,70.54444
Basti Koro Shah,31.50953,70.9507
Basti Kosh,28.32181,69.8942
Basti Kot,31.49893,70.98282
Basti Kot Daduwali,29.33694,71.41487
Basti Kot Jamal,30.03296,72.5785
Basti Kot Khan Sahib,28.32719,69.92803
Basti Kot Nur,29.40948,71.69829
Basti Kot Paraca,28.33302,69.94181
Basti Kotana,29.7023,71.51684
Basti Kotani,28.47531,69.83822
Basti Kotla,29.16963,71.33538
Basti Kotla Ahmad,31.21583,72.09366
Basti Kotla Ahmad,31.20931,72.09639
Basti Kotla Badli,28.99099,70.33536
Basti Kotli,28.81667,70.60556
Basti Kotli,28.52495,70.62771
Basti Kotli Khosa,29.5771,70.20709
Basti Kotwalan,28.95463,70.70602
Basti Kubbar,29.76189,70.80546
Basti Kubra Arain,28.68738,70.46512
Basti Kuch,29.89286,72.01105
Basti Kudan Mazari,28.33336,69.99993
Basti Kuddan,28.89324,70.51379
Basti Kukran,29.37347,71.71041
Basti Kulab,29.33605,70.74841
Basti Kulachi,31.13092,70.75283
Basti Kulachi,29.2862,70.66638
Basti Kulachian,28.69167,70.56667
Basti Kulalan,28.92996,70.92945
Basti Kulian di,29.21949,70.95667
Basti Kuliar,29.12686,70.96406
Basti Kuliārān,29.0818,70.98626
Basti Kumani,31.193,72.3568
Basti Kumhar,30.57526,70.93456
Basti Kumhar,28.57639,70.45417
Basti Kumharan,29.04524,70.93936
Basti Kumharan,31.23868,70.9021
Basti Kumharan,28.59805,70.60028
Basti Kumharan,28.72464,70.67754
Basti Kumharan,29.26614,70.53321
Basti Kumharan,29.3288,71.43269
Basti Kumharan,30.12528,71.20385
Basti Kumharan,29.2233,71.16016
Basti Kumharan,31.18331,72.31207
Basti Kumharan,29.39452,71.85972
Basti Kumharan,28.42879,70.26833
Basti Kumharan,29.52378,71.69872
Basti Kumharan,30.75728,73.32088
Basti Kumharan,29.51798,71.79527
Basti Kumharanwal,30.58307,71.96538
Basti Kumharanwali,31.05971,70.97123
Basti Kumharanwali,29.4404,71.76899
Basti Kumharanwali,29.28889,71.36294
Basti Kumharranwali,30.13212,71.39929
Basti Kumharun,29.61458,71.45222
Basti Kundan Kassi,30.49255,71.83269
Basti Kundi Purhar,29.16658,71.13283
Basti Kundrala,29.26233,70.89274
Basti Kunjal,31.005,70.87453
Basti Kupar,30.41008,73.82314
Basti Kura Jhullan,28.68254,69.99934
Basti Kurai,28.84949,70.74609
Basti Kurai,28.64583,70.60556
Basti Kure Khan,28.39976,69.95817
Basti Kureje,28.50256,70.43955
Basti Kurman Singh,28.59389,70.2084
Basti Kuryal,31.15853,70.96368
Basti Kutab Shah,29.90376,70.95465
Basti Kutane,31.60972,71.05833
Basti Kutanewali,29.90998,71.51625
Basti Labana,30.34406,70.87176
Basti Labana,31.25583,70.93472
Basti Lad Khan,31.25147,74.43138
Basti Lad Khan,28.92434,70.59897
Basti Ladhani,28.90013,70.74025
Basti Ladhran,29.08786,70.9334
Basti Lag,29.46903,71.07392
Basti Laghari,30.78993,70.70025
Basti Laghari,29.63183,70.92509
Basti Laghari,31.55377,72.15576
Basti Laghor,30.24655,70.66593
Basti Laghri,30.34337,70.58203
Basti Lahori,31.54844,70.90243
Basti Lahorian,31.16989,70.94492
Basti Lahr,29.33724,71.21519
Basti Lahran,29.2147,71.28804
Basti Lai,28.79665,70.61808
Basti Lai Machhi,29.36398,70.47635
Basti Lakha,30.81743,70.40622
Basti Lakha,31.46007,70.9546
Basti Lakha,29.18922,70.33092
Basti Lakhan,28.28384,69.83449
Basti Lakhat,29.68565,72.36129
Basti Lakhranwali,29.26247,71.46477
Basti Lakhu,31.5599,70.89888
Basti Lakkha,28.86842,70.57573
Basti Lakla,28.94879,70.78409
Basti Laknat,30.11204,72.56873
Basti Lal,29.27752,71.00682
Basti Lal,30.21646,70.50958
Basti Lal,30.28402,70.60656
Basti Lal,28.865,70.76826
Basti Lal Arain,28.77162,70.5403
Basti Lal Bakhsh,28.55272,69.94586
Basti Lal Bakhsh,29.59564,70.4061
Basti Lal Bakhsh Dulani,28.64851,69.99054
Basti Lal Bukhsh,28.63254,70.69321
Basti Lal Chandi,29.57814,70.094
Basti Lal Gopang,29.14671,70.56595
Basti Lal Joyawali,29.55116,70.75676
Basti Lal Kamal,29.43502,71.59542
Basti Lal Kathia,30.59431,72.5379
Basti Lal Khan,31.29142,71.77794
Basti Lal Khan,29.32878,70.92218
Basti Lal Khan,28.53261,69.75927
Basti Lal Khan,29.06854,70.47068
Basti Lal Khan,29.04634,70.75565
Basti Lal Khan Babra,29.33767,70.34595
Basti Lal Shah,29.20326,71.16862
Basti Lal Shah,29.57957,71.55165
Basti Lal Shah,28.98417,70.65347
Basti Lal Shah,28.20827,70.12628
Basti Lal Shah,29.6762,71.74412
Basti Lal Shah,31.92564,71.09032
Basti Lal Shah,28.87408,70.65487
Basti Lal Shahwala,29.90633,71.27244
Basti Lal Shahwali,31.05297,72.15912
Basti Lala,29.55808,72.00459
Basti Lala,28.85972,70.19722
Basti Lala Naich,29.06379,70.87936
Basti Lala Shahbaz,29.4076,71.39113
Basti Laleke,30.55192,72.37326
Basti Lalison,30.27883,71.72952
Basti Laliwala,29.4635,71.09521
Basti Laliwala,29.82547,72.28109
Basti Lalu Khanwali,28.6488,70.54369
Basti Lalu Mirasi,28.50694,69.7625
Basti Lalu Sikani,29.63051,70.12928
Basti Lalwali,31.14648,70.69363
Basti Lalwali,30.30909,71.79076
Basti Lane di,28.73271,70.58644
Basti Lang,30.96431,70.75579
Basti Lang,29.24189,70.71375
Basti Lang,29.49087,71.27121
Basti Lang,29.33045,71.08795
Basti Lang,29.30993,70.86284
Basti Langah,30.53123,70.89743
Basti Langah,29.42467,71.10094
Basti Langah,29.34397,70.73786
Basti Langan,28.76149,70.44285
Basti Langha,28.46064,69.97024
Basti Langhar Khan,28.45335,70.09671
Basti Langho,28.4861,69.9921
